Gene,t-statistic,p-value,adjusted_p-value
201740_at,0.9534635996443873,0.34309243107560883,0.6185879635615981
201741_x_at,0.8741875503929245,0.3849974298314198,0.6514459715683886
201742_x_at,-0.49161228941457036,0.6242772038689399,0.8173806814647171
201743_at,3.234403963402933,0.0017439262784082362,0.028489669546752732
201744_s_at,-1.574782716890663,0.11918781456941133,0.3675833297935378
201745_at,-1.1154239137869557,0.2679064124697221,0.5515298031284939
201746_at,-0.25749979879420704,0.797485525325178,0.9103673135666467
201747_s_at,1.4815597979461805,0.14232142986718302,0.4041993909929186
201748_s_at,0.5361358785758261,0.5933891850310724,0.8002383960875658
201749_at,-2.673186774523483,0.00902703286508863,0.08485754727775799
201750_s_at,1.5827609643048568,0.11723810055571848,0.3643029695555815
201751_at,0.1420945110923491,0.8873562506426731,0.9522276577898908
201752_s_at,1.7011651648816228,0.09267285716568519,0.32195654446881244
201753_s_at,2.6387480070323943,0.009954283611677465,0.09006951813131767
201754_at,-2.6145013246215374,0.010844190145996597,0.09517175621238369
201755_at,1.871931102447168,0.06477828384480144,0.26480544834226943
201756_at,-0.42800437187099877,0.6698693701942189,0.8424992932413383
201757_at,-0.5208086881973697,0.6040195761457579,0.8067315332983362
201758_at,-1.3296862165480263,0.18730284250092905,0.45990845613754294
201759_at,-2.26992207132886,0.026140620168028365,0.16082786181649228
201760_s_at,-0.8414453762404756,0.4025685794971965,0.6641815235403546
201761_at,-4.951906225408146,4.209608060721472e-06,0.00023392193620213605
201762_s_at,-4.397261615615455,3.2214055289183124e-05,0.0012864261541377553
201763_s_at,1.4544374335522159,0.149559973991163,0.41422891554171665
201764_at,0.368804100458106,0.713207720485426,0.8657881692948762
201765_s_at,-1.0632631685550633,0.290975304614488,0.5722180489563706
201766_at,2.031945329705228,0.04533090375143203,0.21949337859477616
201767_s_at,1.4847332420388817,0.14136442268379787,0.40245049222222407
201768_s_at,1.5056238242489048,0.13593695916789078,0.3948231660962573
201769_at,-1.423708936866505,0.1583277621796528,0.4256777901362456
201770_at,-0.8078738782976524,0.42147670678010607,0.6795638936718655
201771_at,0.017643057409187996,0.9859657509108728,0.9947520043460975
201772_at,-0.3747188171112319,0.7088587894186589,0.863047776451534
201773_at,-2.563815796915452,0.012138697950558832,0.10209957852577202
201774_s_at,-0.47572229611248107,0.6355340267062228,0.82372473505659
201775_s_at,0.7352903096636383,0.46421100211473787,0.7137493650186751
201776_s_at,0.939801346962492,0.35001534486956787,0.6238515381321853
201777_s_at,-0.20985167252535034,0.8342971287751749,0.9272603581473999
201778_s_at,1.4302300756044026,0.15639365778561998,0.4226706945345021
201779_s_at,0.16810037734556657,0.8669147900776231,0.9430052363827032
201780_s_at,-0.5102112816934754,0.6113092611469986,0.8103875463227181
201781_s_at,-0.27007686167373884,0.7877763391110877,0.905668600403903
201782_s_at,-0.17325863296710647,0.862867844582115,0.9407148580949589
201783_s_at,2.661201827911784,0.009373171921502619,0.08680897336942762
201784_s_at,-1.9240737019909595,0.057836504751576194,0.2499070846188428
201785_at,5.719281090462314,1.5998136660959321e-07,1.536579651793778e-05
201786_s_at,-2.220507126128313,0.02913965484566289,0.17186843010214561
201787_at,1.1721292017435763,0.24445917831241054,0.5266638180736193
201788_at,1.3712564152382154,0.1739842959634969,0.4456059836854198
201789_at,0.8787921901601423,0.3820230067120933,0.6493208423792788
201790_s_at,-0.034961740739740656,0.972198908224132,0.9889754974644297
201791_s_at,-3.283942102351437,0.0014958748226267442,0.025425307911969293
201792_at,-1.5035797286087873,0.13669934214164,0.3958507395636341
201793_x_at,2.3044729266087747,0.023732808874012308,0.15212778561616414
201794_s_at,0.43935397289984485,0.6615423712291217,0.8374574232002356
201795_at,0.028752105524883435,0.9771314282396695,0.9906320775674594
201796_s_at,0.4733679771872651,0.6371795891339757,0.8246552706367235
201797_s_at,-2.5574452212765655,0.012534668296830035,0.10402607585037753
201798_s_at,-0.48445180119193826,0.6293650661855712,0.8201732130424635
201799_s_at,-0.014310544218940102,0.9886182716225778,0.9956693402626676
201800_s_at,1.7715407962131238,0.08011294212015001,0.2985188224478573
201801_s_at,2.746620282668675,0.007377565942717981,0.07482671911769903
201802_at,3.9384827877413775,0.00016925659542901776,0.00496909712245692
201803_at,-1.343327783192217,0.18279750679752405,0.4552182279873703
201804_x_at,-2.2288640501929176,0.028526500351456752,0.1698252758032356
201805_at,1.293311264909674,0.19944893968555757,0.47522676678927284
201806_s_at,2.679305785515554,0.008904738103091059,0.08414939743476593
201807_at,1.357622744764936,0.17830547975488922,0.44945486486178693
201808_s_at,0.8163520183045926,0.41667750334163833,0.675441631763551
201809_s_at,2.16525244213467,0.03322839448292513,0.18487995031965568
201810_s_at,2.3453672197687654,0.02148559309109406,0.14381600205732922
201811_x_at,2.4693673759780657,0.015638730977789415,0.119587454488017
201812_s_at,1.2725153600512062,0.20688635752336923,0.48397284922592176
201813_s_at,0.5181145958800251,0.605741868397303,0.8080176218562201
201814_at,3.2872764991467016,0.0014806993807401953,0.025225095031371384
201815_s_at,1.315967059229363,0.1918128267759578,0.4661030773226464
201816_s_at,0.46488822754385095,0.6433785666219991,0.8278215909776229
201817_at,-0.2841628445352014,0.7769855307529321,0.9000699791679215
201818_at,-3.3738618279417416,0.0012778486611669689,0.022724901609563898
201819_at,2.4609506364101583,0.01608675537136151,0.12161963466195347
201820_at,-0.21678457811084673,0.8289062971783394,0.9248720804430388
201821_s_at,-2.917229945864501,0.00456256254037831,0.055305238647992694
201822_at,0.6031607598264711,0.548029001581972,0.7713899153070635
201823_s_at,1.6767030038833528,0.09732858392164392,0.32998905670094403
201824_at,0.01531877278471565,0.987814618444862,0.9953883594616679
201825_s_at,-2.068444591032464,0.042533694849354146,0.21155766123396394
201826_s_at,-2.0525959329051577,0.0433050341549826,0.21383959077231657
201827_at,-1.0992705674426746,0.27481645788267123,0.5588369347508271
201828_x_at,3.3736114913586945,0.001125516685184766,0.020574149545506265
201829_at,0.127626177563882,0.8987501179036432,0.957339935571212
201830_s_at,-1.910324329175814,0.05950420561036611,0.25313711600148686
201831_s_at,1.6216118143894442,0.10877736494805364,0.35007019398288264
201832_s_at,-1.0730858425089715,0.2863099025859244,0.5682589791860829
201833_at,-0.4708609603655045,0.638962987531627,0.8251050215094601
201834_at,-0.5120659565301763,0.6099504054106085,0.8095494004267431
201835_s_at,2.3367811281851405,0.021941319335236048,0.1455547540181795
201836_s_at,-0.11056312595863363,0.9122350473860521,0.9644447250197802
201837_s_at,-2.1104820297055147,0.038031308113470705,0.19950529291613192
201838_s_at,2.0503146411584643,0.04347674846445095,0.21418481492502298
201839_s_at,-10.013368174174841,2.6402845305952618e-15,9.48453192765671e-12
201840_at,1.766121952138126,0.08107965492945442,0.3002156780978785
201841_s_at,-0.755582648912129,0.45203081126270117,0.7049574851836694
201842_s_at,5.923115919358443,6.941813849417084e-08,7.508953301289364e-06
201843_s_at,5.1595895223285835,1.6814665706635042e-06,0.00010797728989652699
201844_s_at,-0.7237607777242221,0.47123403263062646,0.7186714084667887
201845_s_at,-2.7779505091546444,0.006769159501827929,0.07015682845545662
201846_s_at,1.2413615582411146,0.21805906093187222,0.49728892178332906
201847_at,0.7867966494038419,0.43361557740630374,0.6905361110314677
201848_s_at,0.5626646448405933,0.5751693201494303,0.7886203751246131
201849_at,3.027994505163153,0.003269585723646043,0.04420884628641067
201850_at,-1.8510848217511153,0.06768932981058148,0.2715600124630906
201851_at,1.3106262489190699,0.19359530363287933,0.46823880938363727
201852_x_at,0.011293916823122047,0.9910165684176514,0.9964273167606952
201853_s_at,-1.6999084142295051,0.09305430458719538,0.3224773046837441
201854_s_at,1.5288036441334134,0.13007228917696673,0.3855281750106876
201855_s_at,-0.3789974030455134,0.7056584793657126,0.8615993367510232
201856_s_at,1.4360265983726364,0.1547577024088495,0.42085256074888866
201857_at,-0.2006453778539587,0.8414797408273796,0.930470552839069
201858_s_at,0.511979962718217,0.6101097395548781,0.8096644229945418
201859_at,0.303623343469648,0.7621656565793102,0.8929708650287898
201860_s_at,-0.6469633828487145,0.5194976981163204,0.7519003973003523
201861_s_at,-1.7175033669686532,0.08959793298111693,0.3158036603318931
201862_s_at,-0.3438846024105902,0.7317963110858796,0.877680439075013
201863_at,-0.15032473384246176,0.880872160596798,0.9493728286977915
201864_at,1.0175880439277158,0.311845251985516,0.5914416333299218
201865_x_at,3.1677639758629446,0.002241450826748251,0.033977039981245766
201866_s_at,2.0098244590577727,0.04767332413515818,0.2250309091152699
201867_s_at,1.3581001474273102,0.17808947073723877,0.44906276750457075
201868_s_at,0.5379837517918385,0.5920118022861316,0.7997453161771367
201869_s_at,0.24135233461166217,0.8098765802577879,0.9157299213938762
201870_at,0.9094176269202291,0.3658019541057026,0.6362133112189643
201871_s_at,1.382756930786837,0.17043911789816915,0.440752012172117
201872_s_at,-2.223365008932141,0.02898999482348735,0.1714190797880893
201873_s_at,-1.6425994816597569,0.10430958936146077,0.3415989381066163
201874_at,1.2030339145425126,0.2325955896149843,0.5148357336299875
201875_s_at,-0.9500780396750818,0.3448450326161031,0.6201621512972024
201876_at,-1.4486973267175003,0.15118749431797104,0.41622324387044096
201877_s_at,-0.13895589734938082,0.8898199473571987,0.9535833158736333
201878_at,0.6859975461134954,0.49473897210357975,0.7347211390741709
201879_at,1.0728052110099882,0.28643267541180273,0.5682926826083556
201880_at,1.0186567598116478,0.3113131803108485,0.5910467701976359
201881_s_at,0.8820719561526733,0.3802591173589094,0.648134958283419
201882_x_at,1.465153500741935,0.14661286429089515,0.41014434189023036
201883_s_at,-0.03450797131030421,0.9725591326126666,0.9890838313053055
201884_at,-0.8644907199601475,0.3897965446080002,0.6547377176048813
201885_s_at,5.469996673759058,4.791437021006395e-07,3.8131282549673394e-05
201886_at,2.3022643779657463,0.023833040960888546,0.15222439286702935
201887_at,0.49726232878098164,0.620304636301482,0.8156526082028054
201888_s_at,1.2372015401238914,0.21986832411780788,0.49984815297844487
201889_at,-2.342670198063416,0.021759796101479736,0.14469517652320887
201890_at,-5.973202586918279,5.51640230885882e-08,6.2715302371582185e-06
201891_s_at,-0.5154684879247132,0.6076419102124615,0.8087495332256767
201892_s_at,-1.3858386555257618,0.17004664574736975,0.4404670688591084
201893_x_at,3.8473070693986884,0.00024973634756797686,0.006828067524978195
201894_s_at,-2.0258708972642756,0.04596091004681075,0.2209594301128552
201895_at,2.4046701563405253,0.01878790152332043,0.13296728666676552
201896_s_at,0.3126775702863796,0.7553181755068954,0.8898829009321874
201897_s_at,-0.3508700554632234,0.726565683096559,0.874854810139448
201898_s_at,-0.38446346252760527,0.7016074938517688,0.8592898639935673
201899_s_at,0.251384265300831,0.8021389689290538,0.9124668173740299
201900_s_at,-1.8183349105025393,0.07259235037720828,0.2823979300725091
201901_s_at,-1.880436267419844,0.06363996215814777,0.26207526829976097
201902_s_at,1.7925539294717951,0.07664534842786869,0.29134907864520604
201903_at,-0.07179039418570936,0.942954865929104,0.9758667353955685
201904_s_at,0.33917935203756683,0.7353417245006033,0.8799065431772604
201905_s_at,0.4112888030218686,0.6819184706960464,0.8494670852776102
201906_s_at,0.7747094256089936,0.44068696016974895,0.6959974153705093
201907_x_at,2.4100424556807174,0.018160379972324694,0.13056645076115775
201908_at,1.1240818423224477,0.2642934000106903,0.5478336556592064
201909_at,-0.0734403178362269,0.9416325261465759,0.9756874786948518
201910_at,-1.4119321367309652,0.16182509721999686,0.42987575992335014
201911_s_at,-3.846269790089684,0.00023469413667201648,0.006464387450509942
201912_s_at,0.22426349920765828,0.8231108865354833,0.9224894312710109
201913_s_at,-0.8723556030968134,0.38550706961837145,0.651813797124681
201914_s_at,0.5486250262424257,0.584726420843442,0.7953521447719704
201915_at,-1.4731093845376586,0.14460402752411877,0.4073279814094149
201916_s_at,-0.04018678858386697,0.968040372456264,0.9870089088681556
201917_s_at,-0.7449222331370645,0.4583981883204944,0.7095273829089396
201918_at,-2.0548066587388987,0.04308151261256837,0.21314061846044874
201919_at,1.8215702072525155,0.0722498604185927,0.28170492383333356
201920_at,-3.8378770645930396,0.0002774997166429704,0.007378909529779606
201921_at,-0.9732348339088305,0.33323097863376205,0.6097584999096043
201922_at,-0.5151405103501786,0.607892865452095,0.8088157774900474
201923_at,-0.13740686136768315,0.891049382035318,0.9541207775056699
201924_at,1.4113410035458325,0.1618376228513658,0.42987575992335014
201925_s_at,-1.2029701697881043,0.2324308211042062,0.5145808233149555
201926_s_at,-1.1003641653155742,0.27432894930963125,0.5582531486270789
201927_s_at,-1.060734621932888,0.29200337482488303,0.5731775194875677
201928_at,-1.3415875535821307,0.18349232335593582,0.4559276807917393
201929_s_at,0.7819817526382485,0.4364262240789484,0.6925046175628693
201930_at,-0.1811595040893568,0.8566822231685726,0.937524218050275
201931_at,1.4438402684726142,0.1526112185717882,0.41751206672009283
201932_at,0.7708504954409824,0.44302220665722347,0.6977180395199787
201933_at,-1.377451790897565,0.17205749941835807,0.44258325344463206
201934_at,-0.7685315157963927,0.4443323361774958,0.6989804057213652
201935_s_at,-0.6042690269723824,0.5473104630669066,0.7709538560288184
201936_s_at,0.8288061597451049,0.40956369261441783,0.6697960796369553
201937_s_at,1.0177916205685316,0.3120343752000958,0.5916714956856007
201938_at,-0.893602230041318,0.37410207548883023,0.6428220657092538
201939_at,-2.7906402525247356,0.0065897341988346006,0.06897090049442528
201940_at,-2.8619950413062147,0.005750098567611857,0.06349328363830278
201941_at,-1.3641719024410375,0.17618412937107342,0.4472894193339514
201942_s_at,-0.7011800346557961,0.48520076307240123,0.7280135077464357
201943_s_at,-0.6092972510161065,0.5440561987929824,0.7690924492611829
201944_at,-0.5504498969333067,0.583471847606445,0.7945757373709661
201945_at,0.747169517961818,0.45705187403236547,0.7091602645181437
201946_s_at,-1.4617338715821697,0.147859689295277,0.41179320791984225
201947_s_at,-3.502601413825463,0.0007408679592588547,0.015238912423160321
201948_at,-2.5009355580824537,0.014361933540287827,0.11340431080022455
201949_x_at,0.22015017275578447,0.8262887404200552,0.9236576704514944
201950_x_at,0.3094594691706546,0.7578001351123504,0.8905764012055946
201951_at,-2.075633059116496,0.04139230867573688,0.20916916247878523
201952_at,-5.908094884072217,7.793511994523327e-08,8.309226209280541e-06
201953_at,-0.7442236448037622,0.4589423890705435,0.7096886367563443
201954_at,-1.1504070275595222,0.2532696401787273,0.5370772166066407
201955_at,1.1605173682903587,0.2491325993760648,0.5324594007190535
201956_s_at,-1.4247647585655352,0.15800256238280008,0.4253680195210746
201957_at,1.7874655430151265,0.0774868169365147,0.2928226853751495
201958_s_at,2.1731621579392186,0.032790489812956305,0.1834483102216714
201959_s_at,2.187761750325049,0.03177865345113055,0.18032180668488462
201960_s_at,1.987753236058566,0.05040952595492101,0.23232170979389963
201961_s_at,3.222684609881154,0.0018114685250665806,0.02911469431822142
201962_s_at,2.4099956580741466,0.018149072861523795,0.13056645076115775
201963_at,5.359201577384221,8.130125372505062e-07,5.825334318263891e-05
201964_at,0.7049662156955689,0.482852211381986,0.726304837307607
201965_s_at,0.2965353706162066,0.7675562215498902,0.8957771580842606
201966_at,0.21647417691314302,0.829146603186484,0.9249035722268935
201967_at,-0.6260459304736526,0.5330492259313298,0.7616502662024893
201968_s_at,4.66500320546185,1.2410297860329317e-05,0.0005871309282839027
201969_at,-0.6133724618545288,0.5413369562219674,0.7673458901290838
201970_s_at,-2.5427534359157713,0.012847427414048025,0.10559851696596635
201971_s_at,0.3086610085289411,0.75836461415201,0.8907943560924033
201972_at,-1.0956691168772477,0.2764135670071878,0.5600307366633767
201973_s_at,-0.8864137348022891,0.37795839369781037,0.646457390755934
201974_s_at,0.5562628290945492,0.5795118947623477,0.7912538940557226
201975_at,1.1028866053127224,0.27324695899628176,0.5569668850452019
201976_s_at,-0.8748861934651749,0.38423398527111485,0.6511929116547627
201977_s_at,1.4348870591436307,0.15536061306029816,0.42156606683178566
201978_s_at,0.8825766493488131,0.38001372751823914,0.6480446558911109
201979_s_at,-0.19134008027970267,0.8487209060795664,0.9331648722932674
201980_s_at,2.044793962661533,0.04410622789738359,0.21605167646458528
201981_at,1.6726107000311807,0.09817565481513367,0.3313585578403721
201982_s_at,0.5413671399456286,0.5896876462373943,0.7984908204587597
201983_s_at,4.478838430804446,2.3703173741839116e-05,0.0009928154520477462
201984_s_at,2.9163693054327475,0.004589783022264048,0.055433135547484975
201985_at,0.620645486738227,0.5365136231954065,0.7642631221590638
201986_at,-0.9169291046772674,0.3618192523204413,0.6329422514881766
201987_at,-1.4050456046210782,0.1637999661892788,0.4323054182868293
201988_s_at,2.343700684903903,0.02148082715698593,0.14381600205732922
201989_s_at,3.4006416291216817,0.0010571725008543247,0.019680012394767684
201990_s_at,3.196691123639901,0.00197241797707878,0.03102628500500488
201991_s_at,0.2840928523697902,0.7770742835000886,0.9000699791679215
201992_s_at,-0.4007762447010353,0.6896218062682631,0.8538270202598858
201993_x_at,-1.140186284633734,0.257979156084721,0.541294683148384
201994_at,-0.9262939888646641,0.35696237168523326,0.6293371728983348
201995_at,-0.4986246402969862,0.6194520689029513,0.8151216583195043
201996_s_at,1.1781915625990649,0.2420940212212355,0.5241635469707274
201997_s_at,-0.002294732289332544,0.9981749174285621,0.9989818856977611
201998_at,0.5941528950504623,0.5540103111715454,0.7756840567914262
201999_s_at,-3.527528139032446,0.0006889436389365516,0.014537624153809828
202000_at,1.6904142349731428,0.09486192752679451,0.32542997867816953
202001_s_at,-0.13667536842611855,0.891622769393789,0.954325288402881
202002_at,1.3282917387449318,0.18779928173199853,0.46046780312875474
202003_s_at,5.033044461035995,2.7147063325501853e-06,0.0001617427839791866
202004_x_at,-0.208408622382854,0.8354144807420294,0.9278080579333453
202005_at,-1.7629729904053808,0.08163801419977425,0.30132551739859864
202006_at,-0.17153190756754483,0.8642232854367076,0.9416446419221066
202007_at,4.3725004889978,3.513526286917804e-05,0.0013832492270563503
202008_s_at,1.1221939974990713,0.26498200414189355,0.5482954776018027
202009_at,1.5001172776766087,0.13733349736904202,0.39679870057496314
202010_s_at,-0.17654527406146445,0.8603171634525794,0.9394582984725928
202011_at,2.11172250815252,0.037711586111293126,0.1988585354307065
202012_s_at,1.021694718254302,0.3098591371899993,0.5892641967607354
202013_s_at,0.5056670020913234,0.6144473379268498,0.8124066979075014
202014_at,5.175296820493155,1.7428363763385867e-06,0.00011032847435782024
202015_x_at,0.9133852858688095,0.36371739321164975,0.6345109529758134
202016_at,4.195842312516153,6.734262070219103e-05,0.002374360153650194
202017_at,3.5733317270064706,0.0006029430807795141,0.013082162287254053
202018_s_at,-4.766813965320827,9.10145667017411e-06,0.0004526958905836823
202019_s_at,1.0422731730581727,0.300488063028922,0.5806760479120171
202020_s_at,0.8336266792966642,0.4068556625010584,0.667301982004349
202021_x_at,2.530107789085134,0.013277502942636419,0.10786347787378134
202022_at,2.0211642800923872,0.046450515125839587,0.22253530090958443
202023_at,-4.145237099858489,8.515774602676475e-05,0.002910383519500612
202024_at,1.9974357969612044,0.04903070257811793,0.2285048782223914
202025_x_at,0.5902772776477362,0.5565932284689477,0.7763840942278623
202026_at,1.3883054684626552,0.16881334164493064,0.4384739120962804
202027_at,1.0479103884957857,0.2976867861263535,0.5784945535256867
202028_s_at,-0.3941180863727762,0.6945039967920683,0.8562439874464819
202029_x_at,-0.34229884085304935,0.7329855707828945,0.8783607138346458
202030_at,2.5037090769229566,0.014342666753536203,0.11333249761313732
202031_s_at,2.2693527594068477,0.025891419270057267,0.16012725384254403
202032_s_at,1.6498595703690593,0.10275110318101195,0.3387988801690573
202033_s_at,0.34654283108282136,0.729841914655293,0.8763845117348652
202034_x_at,-1.1765997976100973,0.24283078087369508,0.5249994355699867
202035_s_at,2.161597915042141,0.03349544763640114,0.18599029645699638
202036_s_at,2.3920931936633982,0.01899475232493992,0.13393579810643672
202037_s_at,2.645442132867628,0.009872163980321955,0.08978833876469965
202038_at,-0.22384335482749246,0.8234363713173269,0.9224894312710109
202039_at,-0.34313876701677976,0.7324361207368064,0.8779617167199051
202040_s_at,-0.7607968965220964,0.44893865146432355,0.7024311381354371
202041_s_at,0.5276316623957529,0.5991470539766406,0.8041870174293463
202042_at,-0.39046277846187266,0.6971962474477109,0.8571851678369754
202043_s_at,-4.048478937002865,0.000119985586587189,0.003792395497762174
202044_at,-0.19175489730473896,0.8484010022397924,0.9330653538457617
202045_s_at,1.6040910239168193,0.11247809592298479,0.3554097293607303
202046_s_at,2.822036381883007,0.005955345612475144,0.06485970981563229
202047_s_at,-0.6720979127440543,0.5034190902404726,0.7413114669060119
202048_s_at,0.08386594512747202,0.9333625677926098,0.9723684605029291
202049_s_at,-1.0390774444270443,0.30175045321494715,0.5819044006048175
202050_s_at,0.6328183367402506,0.5286041519616773,0.7589166932182079
202051_s_at,-0.5415424908027868,0.5895733837039664,0.7984908204587597
202052_s_at,-1.7917052705569598,0.07739367641372767,0.29267320083376924
202053_s_at,1.491225633940457,0.1398012448693452,0.40017596390890847
202054_s_at,3.7311063945687715,0.0003541756427777629,0.008887495324343344
202055_at,-0.7467177015741908,0.4573538878174407,0.7092502388639453
202056_at,0.39660678549434,0.6926723054653419,0.8555322291911492
202057_at,0.45269500278459934,0.6519541078814484,0.8330573337664985
202058_s_at,1.2010190298347225,0.23314403480055249,0.5150851207079825
202059_s_at,2.507763373174548,0.014120258752983622,0.11213176257759588
202060_at,0.015762476483530644,0.9874612627175523,0.9952642310820262
202061_s_at,1.137027841445175,0.2587812778209922,0.5419887845716872
202062_s_at,-0.9420710918975326,0.34886701765675254,0.6229061402306043
202063_s_at,1.5155454174764802,0.13338852153570382,0.39134910143253304
202064_s_at,-0.23346126229962472,0.8159725753652508,0.9187628548187915
202065_s_at,-1.2310015611379086,0.22187456048992804,0.5024932240468611
202066_at,-1.4946217178960346,0.13877166068786928,0.3990140526394446
202067_s_at,1.5003314082590649,0.13727880345604707,0.39679683050646003
202068_s_at,-0.7813455640684254,0.4369194787480394,0.692680561526538
202069_s_at,0.8586427537641322,0.39299291005510795,0.6571382992963771
202070_s_at,1.2963302948408024,0.1984280778929351,0.47411246619003566
202071_at,-5.91834874306897,7.017181077751374e-08,7.553808983359123e-06
202072_at,1.846254766497504,0.06867724843435472,0.27395979179434193
202073_at,4.1718308735176715,7.626482098167591e-05,0.0026587378113255788
202074_s_at,3.4733845216745007,0.0008317439925709787,0.01660730410973039
202075_s_at,3.1633891336508686,0.002188970911239213,0.033401599737078735
202076_at,-3.0435096412330345,0.0031312175859679703,0.04312294281095444
202077_at,0.20676531757699554,0.8366935239276249,0.928303216176024
202078_at,-0.8572039227572669,0.3937931943276931,0.6578931341474302
202079_s_at,0.3478705895874673,0.7288124508338574,0.8758090838554087
202080_s_at,0.9596542090318788,0.34001999689746254,0.6158853149999122
202081_at,2.5162025548044493,0.013872883635191116,0.11083881894692135
202082_s_at,0.3227374009860986,0.7478608240921493,0.8863966508387663
202083_s_at,1.340948437148811,0.18357274567190082,0.45594284445425143
202084_s_at,1.8917389924105115,0.06200025964872515,0.25896003481772123
202085_at,2.8002786104511324,0.006358017169384794,0.06743663634984734
202086_at,-0.7142394311795811,0.47710483760310074,0.7220594313898997
202087_s_at,1.5722669699347687,0.11965259027721364,0.3681130103984359
202088_at,-5.34307019393835,7.818866665083111e-07,5.675172830555276e-05
202089_s_at,-3.9676620648932825,0.00015593686705681328,0.0046766368891345495
202090_s_at,1.501952465875682,0.1369364298359149,0.396186416515891
202091_at,1.2670171803939054,0.20865231855865182,0.4853742159351121
202092_s_at,1.305096758277086,0.19547577499171062,0.4704992412770554
202093_s_at,-0.18622753205122214,0.8527191914011925,0.9354383127588864
202094_at,0.6083155091184892,0.5446233963085128,0.7695420893339469
202095_s_at,-0.6001851464263954,0.5500207686851968,0.7727974581941621
202096_s_at,1.7874168554074625,0.07749294868990965,0.2928226853751495
202097_at,-1.3710471142465064,0.17408247940633717,0.4456151509030915
202098_s_at,2.1046533407982255,0.038581966000638304,0.20145177099863074
202099_s_at,-0.1502268894301114,0.880946122344095,0.9493728286977915
202100_at,1.7359898972100118,0.08623492997176224,0.30919824377368565
202101_s_at,-1.9131080544327859,0.059984942524289174,0.2541149190624973
202102_s_at,1.4454618458757447,0.15215628756470972,0.4171805418323544
202103_at,0.8431799160101836,0.40203999370601107,0.6637517359228751
202104_s_at,-0.24568464733101125,0.8065318217168693,0.9142772845966831
202105_at,-0.33478292457159725,0.7386234150874876,0.8817500031283878
202106_at,1.446950782487621,0.15164935844778196,0.4165159556001857
202107_s_at,-2.9811886205593385,0.0037623922119542435,0.04869723612753664
202108_at,4.099650999264092,9.736051284368664e-05,0.00321563885526692
202109_at,0.720259050635366,0.47344310787959565,0.7195546989395796
202110_at,-1.3018999795041466,0.19677514157928677,0.4716803442137744
202111_at,-1.4900508898488167,0.1400287824862468,0.4003928346132475
202112_at,5.163717802090193,1.6277634345585583e-06,0.00010544026922171033
202113_s_at,0.3611292664251251,0.7189120258361006,0.8693502291043484
202114_at,1.4569330562077478,0.14886873587012,0.4132605009834165
202115_s_at,-0.09597117291331726,0.9237735433012961,0.9686059835660527
202116_at,1.4757672797791372,0.1437453869226161,0.406394107576679
202117_at,0.5586393389172719,0.5779178626833903,0.7902013623967697
202118_s_at,-0.4644078067142762,0.6436142109424381,0.8279445481139792
202119_s_at,-0.6033207174045699,0.5479271521807486,0.7713836702074565
202120_x_at,-1.1243639513398171,0.26414799955379226,0.5478336556592064
202121_s_at,0.19844519875591835,0.8431782833256902,0.9310665990374885
202122_s_at,0.19114236364244366,0.8488754403731211,0.9331648722932674
202123_s_at,1.8172078153966824,0.07276023001915387,0.2828467113364067
202124_s_at,1.540555174632905,0.12724671953966174,0.3811109740755495
202125_s_at,2.066478020257483,0.04187134565339071,0.21004309562422158
202126_at,-2.1214951062672815,0.036828158540454035,0.1961850004200185
202127_at,-1.9924350773609347,0.04972035835258401,0.23033653745751134
202128_at,-2.8721351913837965,0.005211609183152797,0.059676406694858054
202129_s_at,-0.38682396217660975,0.6999083097419719,0.8585773116421889
202130_at,0.6637842401361479,0.5086643744725807,0.7446963193018479
202131_s_at,0.14821936881168768,0.8825283319490111,0.9500641973438242
202132_at,0.4072156301598196,0.6849092900692298,0.8514014331656851
202133_at,1.1602665961217242,0.24981117640709918,0.5335003300631964
202134_s_at,-0.5400147167254723,0.5906374799007035,0.798900033335701
202135_s_at,0.09566911020696892,0.924013397665467,0.9686578161544788
202136_at,-0.1437030821348314,0.8861045836461701,0.9514320068128757
202137_s_at,0.6937616015171504,0.48980179905292354,0.7315569134576055
202138_x_at,0.3699727912911095,0.7123382793783117,0.8654636790380857
202139_at,0.6202066492646958,0.5368363270840187,0.764316904760922
202140_s_at,1.2969170630739422,0.1982185532756148,0.4737642414073286
202141_s_at,-0.3682516856620416,0.7136925719700632,0.8658953433772599
202142_at,-1.0388853277281538,0.30193831238008983,0.5820651799260785
202143_s_at,0.4594875157889878,0.6470751488419159,0.8298867160612684
202144_s_at,-1.7964142141444641,0.0763017401157989,0.2907372905267351
202145_at,-0.01486512103106925,0.9881750439501176,0.9955468172683095
202146_at,0.9130823111057068,0.363812554848868,0.6345109529758134
202147_s_at,0.1264153809330763,0.8997073341070321,0.9577775201074958
202148_s_at,-2.2226194477805046,0.028959878571340684,0.17135235640073937
202149_at,2.423395579918806,0.017887770369178716,0.12932939232200172
202150_s_at,2.780556895406469,0.006711747715986845,0.069691460557006
202151_s_at,0.6900069385447386,0.4920932343440282,0.7331225206183045
202152_x_at,0.3927530165805641,0.6954987021145937,0.8565782791383219
202153_s_at,-1.3963786209845142,0.16630058560930558,0.4352450022471407
202154_x_at,-1.1680894774229937,0.24617301658578872,0.5285407220329368
202155_s_at,0.6748779954377954,0.5016092149838136,0.7400753583714704
